Age,Job,Marital_Status,Education,Default_Credit,Housing_Loan,Personal_Loan,Subscribed
46,management,married,Tertiary_Education,no,yes,no,no
41,blue-collar,married,Secondary_Education,no,yes,no,no
31,services,married,Secondary_Education,no,yes,no,no
34,services,single,Secondary_Education,no,yes,yes,no
33,services,married,Secondary_Education,no,yes,yes,no
48,blue-collar,married,Professional_Education,no,no,yes,no
46,blue-collar,single,Secondary_Education,no,yes,no,no
29,services,married,Professional_Education,no,yes,no,no
43,services,single,Secondary_Education,no,no,no,no
30,blue-collar,married,Primary_Education,no,yes,no,no
31,unemployed,married,Professional_Education,no,yes,no,no
35,technician,single,Professional_Education,no,no,yes,no
46,blue-collar,married,Secondary_Education,no,no,no,yes
49,blue-collar,married,Secondary_Education,no,no,no,no
46,management,married,Tertiary_Education,no,yes,yes,no
48,technician,married,Secondary_Education,no,no,no,yes
38,technician,married,Tertiary_Education,no,yes,no,no
47,admin.,single,Secondary_Education,no,no,no,no
47,management,married,Tertiary_Education,no,yes,no,no
45,management,married,Tertiary_Education,no,yes,yes,no
36,management,married,Tertiary_Education,no,no,no,no
42,admin.,divorced,Professional_Education,no,no,no,no
41,self-employed,married,Secondary_Education,no,yes,no,yes
31,management,single,Tertiary_Education,no,yes,no,no
53,blue-collar,married,Secondary_Education,no,no,no,no
37,admin.,single,Tertiary_Education,no,yes,no,no
49,blue-collar,married,Secondary_Education,no,no,no,no
32,blue-collar,married,Secondary_Education,no,no,no,no
39,technician,married,Professional_Education,no,no,no,no
43,admin.,single,Secondary_Education,no,no,no,no
39,technician,married,Professional_Education,no,no,yes,no
34,services,single,Secondary_Education,no,yes,no,no
43,admin.,divorced,Secondary_Education,no,yes,yes,no
39,admin.,married,Primary_Education,no,yes,no,no
46,admin.,married,Secondary_Education,no,yes,no,no
30,blue-collar,married,Primary_Education,no,yes,yes,no
51,self-employed,married,Secondary_Education,no,yes,no,no
55,unemployed,divorced,Tertiary_Education,no,no,no,no
36,services,married,Secondary_Education,no,no,no,no
33,admin.,married,Tertiary_Education,no,no,no,no
49,blue-collar,married,Secondary_Education,no,yes,no,no
50,blue-collar,married,Primary_Education,no,no,no,no
26,services,single,Secondary_Education,no,yes,no,no
25,services,single,Secondary_Education,no,yes,no,no
35,technician,single,Professional_Education,no,yes,no,no
35,management,married,Tertiary_Education,no,no,no,yes
50,admin.,married,Secondary_Education,no,yes,no,no
46,blue-collar,married,Primary_Education,no,no,no,no
29,services,married,Professional_Education,no,no,no,no
36,technician,single,Tertiary_Education,no,no,no,no
36,admin.,single,Secondary_Education,no,no,no,no
41,technician,single,Tertiary_Education,no,yes,no,no
56,blue-collar,married,Secondary_Education,no,no,no,no
31,blue-collar,married,Secondary_Education,no,no,no,no
36,blue-collar,married,Primary_Education,no,yes,yes,no
36,blue-collar,married,Primary_Education,no,no,no,no
48,services,married,Secondary_Education,no,no,no,no
45,technician,married,Professional_Education,no,yes,yes,no
43,blue-collar,married,Secondary_Education,no,no,no,no
28,technician,married,Tertiary_Education,no,yes,no,no
39,blue-collar,married,Primary_Education,no,no,no,no
30,blue-collar,married,Primary_Education,no,no,no,no
36,blue-collar,married,Secondary_Education,no,no,no,no
58,technician,divorced,Tertiary_Education,no,no,no,no
57,retired,married,Primary_Education,no,no,no,no
41,technician,married,Tertiary_Education,no,yes,yes,no
35,admin.,married,Secondary_Education,no,yes,no,no
25,admin.,single,Secondary_Education,no,no,no,no
31,management,divorced,Tertiary_Education,no,yes,no,no
50,blue-collar,divorced,Secondary_Education,no,no,no,no
33,blue-collar,single,Primary_Education,no,no,yes,no
39,admin.,single,Tertiary_Education,no,yes,no,no
35,management,single,Secondary_Education,no,yes,yes,no
34,management,single,Tertiary_Education,no,no,yes,yes
38,services,married,Secondary_Education,no,yes,yes,no
48,admin.,married,Secondary_Education,no,no,no,no
45,admin.,divorced,Professional_Education,no,no,yes,no
49,admin.,divorced,Tertiary_Education,no,yes,no,no
32,blue-collar,married,Primary_Education,no,yes,no,no
44,admin.,married,Secondary_Education,no,no,no,no
44,admin.,married,Secondary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,no,no,no
33,admin.,married,Tertiary_Education,no,yes,no,no
44,admin.,married,Secondary_Education,no,yes,no,no
37,admin.,divorced,Secondary_Education,no,no,no,no
35,admin.,married,Secondary_Education,no,yes,yes,no
25,admin.,single,Secondary_Education,no,yes,yes,no
31,services,single,Secondary_Education,no,no,no,no
33,services,married,Secondary_Education,no,yes,no,yes
27,blue-collar,single,Secondary_Education,no,no,no,no
39,blue-collar,married,Primary_Education,no,no,no,no
36,admin.,married,Secondary_Education,no,yes,yes,no
36,admin.,married,Secondary_Education,no,no,no,no
39,blue-collar,married,Primary_Education,no,yes,yes,no
41,admin.,single,Secondary_Education,no,yes,no,no
32,services,married,Secondary_Education,no,yes,no,no
56,management,divorced,Tertiary_Education,no,no,no,no
30,technician,single,Professional_Education,no,yes,no,no
33,services,married,Secondary_Education,no,yes,no,no
45,technician,married,Secondary_Education,no,no,yes,yes
32,technician,divorced,Professional_Education,no,no,yes,no
30,technician,single,Professional_Education,no,no,no,no
28,student,single,Tertiary_Education,no,no,no,no
28,student,single,Tertiary_Education,no,yes,no,no
41,services,divorced,Secondary_Education,no,yes,no,no
32,blue-collar,married,Secondary_Education,no,yes,yes,no
36,services,single,Secondary_Education,no,yes,no,no
42,admin.,married,Secondary_Education,no,yes,no,no
37,blue-collar,single,Secondary_Education,no,yes,no,no
31,admin.,married,Secondary_Education,no,yes,no,no
42,technician,married,Professional_Education,no,yes,no,no
36,services,single,Secondary_Education,no,no,no,no
43,unemployed,married,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,yes,yes,no
33,blue-collar,married,Secondary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,yes,yes,no
36,technician,married,Tertiary_Education,no,yes,no,no
35,blue-collar,married,Secondary_Education,no,yes,no,no
37,technician,married,Professional_Education,no,yes,yes,no
35,blue-collar,married,Secondary_Education,no,no,no,no
39,management,married,Tertiary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,no,yes,yes
35,services,single,Secondary_Education,no,yes,yes,no
38,admin.,married,Secondary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,yes,no,no
32,housemaid,married,Primary_Education,no,yes,no,no
35,services,single,Secondary_Education,no,no,no,no
32,housemaid,married,Primary_Education,no,yes,yes,no
39,blue-collar,divorced,Secondary_Education,no,yes,no,no
39,blue-collar,divorced,Secondary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,no,no
31,blue-collar,married,Secondary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,no,no,no
37,self-employed,married,Tertiary_Education,no,yes,no,no
35,blue-collar,married,Secondary_Education,no,yes,no,no
33,services,single,Secondary_Education,no,yes,no,no
37,entrepreneur,married,Secondary_Education,no,yes,no,no
37,self-employed,married,Tertiary_Education,no,no,no,no
46,admin.,divorced,Secondary_Education,no,yes,no,no
37,admin.,single,Tertiary_Education,no,yes,yes,no
34,entrepreneur,married,Tertiary_Education,no,no,no,no
57,retired,single,Tertiary_Education,no,no,no,no
42,management,divorced,Secondary_Education,no,yes,no,no
38,admin.,married,Secondary_Education,no,no,no,no
58,blue-collar,married,Secondary_Education,no,no,no,no
33,technician,single,Professional_Education,no,yes,no,no
34,blue-collar,married,Tertiary_Education,no,no,yes,no
41,services,single,Secondary_Education,no,no,no,no
31,self-employed,single,Tertiary_Education,no,no,no,no
38,blue-collar,married,Secondary_Education,no,yes,no,no
41,services,married,Secondary_Education,no,yes,no,no
25,admin.,single,Secondary_Education,no,yes,yes,no
31,management,married,Tertiary_Education,no,yes,no,no
42,entrepreneur,married,Primary_Education,no,yes,yes,no
31,self-employed,married,Tertiary_Education,no,no,no,no
38,admin.,married,Secondary_Education,no,yes,no,no
51,blue-collar,married,Tertiary_Education,no,no,no,no
24,blue-collar,single,Primary_Education,no,yes,no,no
33,technician,married,Professional_Education,no,no,no,no
32,technician,married,Professional_Education,no,yes,yes,no
29,blue-collar,married,Secondary_Education,no,no,no,no
36,entrepreneur,married,Tertiary_Education,no,yes,no,no
31,self-employed,married,Tertiary_Education,no,no,no,yes
33,technician,married,Professional_Education,no,yes,yes,no
47,blue-collar,married,Secondary_Education,no,no,yes,no
37,self-employed,single,Tertiary_Education,no,no,yes,no
25,blue-collar,single,Secondary_Education,no,no,no,no
38,admin.,married,Secondary_Education,no,yes,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
44,services,single,Secondary_Education,no,no,no,no
37,self-employed,single,Tertiary_Education,no,no,no,no
53,admin.,married,Secondary_Education,no,yes,no,no
32,student,single,Tertiary_Education,no,no,no,no
49,blue-collar,married,Primary_Education,no,yes,no,no
34,admin.,single,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,no,no,no
39,technician,married,Professional_Education,no,yes,no,no
42,technician,married,Professional_Education,no,no,no,no
32,blue-collar,married,Secondary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,no,no
51,management,married,Tertiary_Education,no,no,no,no
31,management,single,Tertiary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,yes,no,no
22,student,single,Secondary_Education,no,no,no,no
33,management,married,Tertiary_Education,no,no,no,no
45,technician,single,Tertiary_Education,no,no,no,no
39,admin.,divorced,Tertiary_Education,no,no,no,no
36,blue-collar,married,Primary_Education,no,no,no,no
36,blue-collar,married,Secondary_Education,no,no,yes,no
55,blue-collar,divorced,Primary_Education,no,no,no,no
45,technician,single,Tertiary_Education,no,no,no,no
56,blue-collar,married,Secondary_Education,no,no,no,no
32,admin.,married,Tertiary_Education,no,no,no,no
35,blue-collar,married,Secondary_Education,no,no,no,no
32,technician,married,Secondary_Education,no,no,no,no
28,services,married,Secondary_Education,no,no,yes,no
42,services,married,Secondary_Education,no,yes,no,no
42,services,married,Secondary_Education,no,yes,no,no
29,blue-collar,married,Secondary_Education,no,no,no,no
33,admin.,single,Secondary_Education,no,no,yes,no
42,admin.,single,Secondary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,no,no,no
41,blue-collar,divorced,Secondary_Education,no,yes,no,no
47,blue-collar,single,Primary_Education,no,yes,no,no
28,student,single,Tertiary_Education,no,yes,yes,no
33,admin.,married,Secondary_Education,no,no,no,no
38,blue-collar,married,Secondary_Education,no,yes,no,no
49,blue-collar,married,Secondary_Education,no,yes,no,no
33,blue-collar,single,Primary_Education,no,yes,no,no
25,admin.,single,Tertiary_Education,no,yes,no,no
38,management,married,Tertiary_Education,no,no,no,no
45,services,single,Secondary_Education,no,yes,no,no
51,blue-collar,married,Tertiary_Education,no,yes,no,no
36,services,single,Secondary_Education,no,yes,no,yes
37,admin.,single,Tertiary_Education,no,yes,no,no
35,blue-collar,married,Secondary_Education,no,no,no,no
45,technician,single,Tertiary_Education,no,no,no,no
32,admin.,married,Tertiary_Education,no,yes,no,no
47,blue-collar,married,Secondary_Education,no,yes,no,no
38,management,married,Tertiary_Education,no,yes,no,yes
34,technician,married,Tertiary_Education,no,no,no,no
23,student,single,Secondary_Education,no,no,no,no
38,blue-collar,single,Secondary_Education,no,no,no,no
35,self-employed,single,Tertiary_Education,no,no,no,no
40,management,single,Tertiary_Education,no,yes,no,no
40,blue-collar,married,Primary_Education,no,no,no,no
40,management,single,Tertiary_Education,no,no,yes,no
31,blue-collar,single,Secondary_Education,no,yes,no,no
35,services,married,Secondary_Education,no,no,no,no
58,management,single,Tertiary_Education,no,no,no,no
58,management,single,Tertiary_Education,no,no,yes,no
35,services,married,Secondary_Education,no,yes,no,no
36,admin.,married,Tertiary_Education,no,yes,no,no
30,services,married,Secondary_Education,no,yes,no,no
32,blue-collar,single,Secondary_Education,no,no,no,no
28,blue-collar,married,Secondary_Education,no,yes,no,no
34,admin.,single,Tertiary_Education,no,no,yes,no
28,blue-collar,married,Secondary_Education,no,no,yes,no
24,technician,single,Secondary_Education,no,no,no,no
43,services,divorced,Professional_Education,no,no,no,no
31,blue-collar,married,Primary_Education,no,yes,no,no
28,blue-collar,single,Secondary_Education,no,no,no,no
34,blue-collar,single,Secondary_Education,no,yes,no,no
37,blue-collar,married,Primary_Education,no,no,yes,no
38,admin.,married,Secondary_Education,no,yes,yes,no
27,admin.,single,Secondary_Education,no,yes,no,no
48,blue-collar,married,Primary_Education,no,no,no,no
42,admin.,divorced,Tertiary_Education,no,no,no,yes
35,admin.,married,Tertiary_Education,no,yes,no,yes
38,admin.,single,Tertiary_Education,no,yes,no,no
32,technician,married,Secondary_Education,no,no,no,no
43,blue-collar,married,Secondary_Education,no,yes,no,no
43,blue-collar,married,Secondary_Education,no,no,no,no
43,blue-collar,married,Secondary_Education,no,no,no,no
29,management,single,Tertiary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,no,no,no
35,admin.,single,Tertiary_Education,no,no,no,no
26,blue-collar,single,Primary_Education,no,yes,yes,no
49,blue-collar,married,Primary_Education,no,yes,no,no
35,services,married,Secondary_Education,no,no,no,no
35,admin.,single,Tertiary_Education,no,yes,no,yes
39,blue-collar,married,Secondary_Education,no,yes,no,no
39,blue-collar,married,Secondary_Education,no,no,yes,no
39,blue-collar,married,Secondary_Education,no,yes,yes,no
37,blue-collar,married,Primary_Education,no,no,no,no
32,blue-collar,married,Secondary_Education,no,no,no,no
37,self-employed,single,Secondary_Education,no,yes,no,no
52,services,married,Secondary_Education,no,yes,no,no
24,services,single,Secondary_Education,no,yes,no,no
35,blue-collar,single,Secondary_Education,no,no,no,yes
37,admin.,married,Tertiary_Education,no,yes,yes,no
43,blue-collar,married,Primary_Education,no,no,yes,no
38,technician,married,Tertiary_Education,no,no,no,no
41,blue-collar,married,Secondary_Education,no,no,no,no
41,blue-collar,married,Secondary_Education,no,yes,yes,no
57,management,married,Secondary_Education,no,yes,no,no
44,services,single,Secondary_Education,no,yes,no,no
28,admin.,married,Secondary_Education,no,yes,no,no
41,blue-collar,married,Secondary_Education,no,no,no,no
33,admin.,married,Secondary_Education,no,yes,no,no
27,admin.,single,Secondary_Education,no,yes,no,yes
33,blue-collar,married,Secondary_Education,no,yes,yes,no
44,management,married,Tertiary_Education,no,yes,no,no
33,blue-collar,single,Secondary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,no,no,no
32,admin.,married,Tertiary_Education,no,no,no,no
33,blue-collar,married,Secondary_Education,no,yes,no,yes
33,blue-collar,married,Secondary_Education,no,no,no,yes
38,blue-collar,single,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,yes,no,yes
37,blue-collar,married,Secondary_Education,no,no,no,no
34,admin.,single,Secondary_Education,no,yes,no,no
33,blue-collar,single,Secondary_Education,no,yes,no,no
45,technician,single,Tertiary_Education,no,no,no,no
52,services,married,Secondary_Education,no,yes,no,no
42,admin.,divorced,Tertiary_Education,no,yes,no,no
29,blue-collar,married,Secondary_Education,no,yes,no,no
45,technician,married,Secondary_Education,no,no,no,no
33,blue-collar,married,Secondary_Education,no,no,no,no
52,retired,divorced,Primary_Education,no,no,no,no
32,blue-collar,married,Secondary_Education,no,no,no,no
38,blue-collar,married,Professional_Education,no,no,no,no
34,services,married,Secondary_Education,no,no,no,no
46,technician,married,Professional_Education,no,no,no,no
22,student,single,Secondary_Education,no,no,no,no
40,services,married,Secondary_Education,no,yes,no,no
58,admin.,married,Secondary_Education,no,yes,no,no
33,admin.,married,Tertiary_Education,no,no,no,no
34,blue-collar,married,Tertiary_Education,no,yes,yes,no
35,entrepreneur,married,Tertiary_Education,no,no,no,no
47,services,married,Secondary_Education,no,no,yes,no
34,admin.,married,Tertiary_Education,no,no,no,no
39,blue-collar,married,Primary_Education,no,no,no,no
34,self-employed,single,Professional_Education,no,yes,no,no
37,services,single,Professional_Education,no,yes,no,no
37,services,single,Professional_Education,no,no,no,no
25,admin.,single,Secondary_Education,no,yes,no,no
34,technician,married,Professional_Education,no,yes,no,no
21,blue-collar,married,Secondary_Education,no,no,no,no
51,management,married,Tertiary_Education,no,no,no,no
31,management,married,Tertiary_Education,no,no,no,no
32,technician,married,Professional_Education,no,no,no,no
41,services,single,Secondary_Education,no,no,no,no
35,blue-collar,married,Secondary_Education,no,no,no,no
47,blue-collar,married,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,yes,no,no
35,management,single,Secondary_Education,no,yes,no,no
33,blue-collar,single,Primary_Education,no,yes,no,no
54,admin.,divorced,Professional_Education,no,yes,no,no
33,admin.,married,Secondary_Education,no,no,yes,no
35,blue-collar,married,Secondary_Education,no,yes,no,no
34,management,single,Tertiary_Education,no,yes,no,no
34,management,single,Tertiary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
37,services,single,Professional_Education,no,yes,no,no
32,blue-collar,married,Secondary_Education,no,yes,no,no
55,management,married,Primary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
35,technician,married,Professional_Education,no,yes,no,no
31,admin.,married,Secondary_Education,no,no,no,no
35,services,single,Secondary_Education,no,yes,no,no
29,blue-collar,single,Primary_Education,no,yes,no,no
25,blue-collar,single,Secondary_Education,no,yes,yes,no
32,management,married,Tertiary_Education,no,no,no,no
41,services,single,Secondary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,no,no,no
32,technician,married,Secondary_Education,no,no,no,no
32,blue-collar,married,Primary_Education,no,yes,no,no
31,blue-collar,married,Primary_Education,no,no,no,no
48,admin.,married,Secondary_Education,no,no,no,no
39,admin.,single,Tertiary_Education,no,yes,no,no
32,blue-collar,single,Primary_Education,no,yes,no,no
43,blue-collar,married,Primary_Education,no,no,no,no
38,blue-collar,married,Professional_Education,no,yes,no,no
35,management,married,Professional_Education,no,no,yes,no
34,blue-collar,married,Tertiary_Education,no,yes,no,no
37,admin.,single,Tertiary_Education,no,no,no,no
42,blue-collar,married,Primary_Education,no,no,no,no
38,admin.,married,Secondary_Education,no,yes,no,no
38,admin.,married,Secondary_Education,no,no,no,no
34,technician,married,Tertiary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,no,no
31,services,married,Secondary_Education,no,no,no,no
38,blue-collar,single,Secondary_Education,no,no,no,no
29,blue-collar,married,Secondary_Education,no,no,no,no
33,admin.,married,Secondary_Education,no,yes,no,no
27,services,single,Secondary_Education,no,yes,no,no
46,admin.,married,Secondary_Education,no,no,no,no
42,blue-collar,married,Professional_Education,no,yes,no,no
34,technician,married,Professional_Education,no,no,no,no
36,admin.,married,Tertiary_Education,no,yes,no,no
29,services,married,Secondary_Education,no,no,yes,no
30,admin.,single,Secondary_Education,no,no,yes,no
37,admin.,married,Tertiary_Education,no,yes,no,no
31,self-employed,single,Secondary_Education,no,yes,no,no
39,blue-collar,married,Secondary_Education,no,no,no,no
34,admin.,single,Tertiary_Education,no,no,no,no
28,services,married,Secondary_Education,no,yes,no,no
35,services,married,Secondary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,no,no,no
33,technician,married,Professional_Education,no,no,yes,no
47,services,married,Secondary_Education,no,no,yes,no
36,blue-collar,married,Secondary_Education,no,no,no,no
46,services,married,Primary_Education,no,yes,no,no
35,admin.,single,Tertiary_Education,no,no,yes,no
27,technician,married,Professional_Education,no,no,yes,no
49,blue-collar,married,Secondary_Education,no,no,no,no
29,blue-collar,married,Secondary_Education,no,no,no,no
43,blue-collar,married,Primary_Education,no,yes,no,no
58,management,single,Tertiary_Education,no,yes,no,yes
45,blue-collar,single,Professional_Education,no,yes,no,no
44,admin.,divorced,Secondary_Education,no,yes,yes,no
28,admin.,married,Secondary_Education,no,no,no,no
42,management,divorced,Secondary_Education,no,no,no,no
52,services,married,Secondary_Education,no,no,yes,no
37,blue-collar,married,Primary_Education,no,yes,yes,no
32,technician,single,Tertiary_Education,no,no,no,no
35,entrepreneur,married,Tertiary_Education,no,yes,yes,no
33,admin.,single,Tertiary_Education,no,yes,yes,yes
32,admin.,married,Secondary_Education,no,yes,no,no
30,admin.,married,Tertiary_Education,no,yes,no,no
25,admin.,single,Secondary_Education,no,no,no,yes
45,technician,single,Tertiary_Education,no,no,no,no
35,admin.,married,Tertiary_Education,no,yes,no,no
36,entrepreneur,divorced,Primary_Education,no,yes,no,no
34,management,married,Tertiary_Education,no,yes,no,no
32,services,single,Secondary_Education,no,yes,no,no
36,admin.,single,Tertiary_Education,no,no,no,no
42,blue-collar,married,Secondary_Education,no,yes,no,no
30,blue-collar,married,Secondary_Education,no,yes,no,no
28,services,married,Secondary_Education,no,no,no,no
50,blue-collar,married,Primary_Education,no,yes,no,no
37,blue-collar,married,Secondary_Education,no,yes,no,no
35,admin.,married,Tertiary_Education,no,yes,no,no
44,services,married,Secondary_Education,no,no,no,no
59,admin.,married,Tertiary_Education,no,yes,no,no
36,admin.,married,Tertiary_Education,no,no,yes,no
30,admin.,married,Tertiary_Education,no,no,no,no
29,admin.,single,Secondary_Education,no,no,no,no
32,admin.,married,Tertiary_Education,no,no,no,no
30,technician,married,Professional_Education,no,yes,no,no
49,technician,married,Professional_Education,no,yes,no,no
37,unemployed,married,Secondary_Education,no,yes,yes,no
35,admin.,single,Secondary_Education,no,no,no,no
34,admin.,married,Secondary_Education,no,yes,no,no
29,services,divorced,Secondary_Education,no,yes,no,no
29,services,divorced,Secondary_Education,no,yes,no,no
44,blue-collar,married,Secondary_Education,no,no,no,no
34,blue-collar,married,Secondary_Education,no,no,no,no
44,blue-collar,married,Secondary_Education,no,yes,no,no
47,blue-collar,married,Secondary_Education,no,yes,yes,no
34,blue-collar,married,Secondary_Education,no,yes,no,no
38,blue-collar,married,Professional_Education,no,yes,no,no
33,blue-collar,married,Professional_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,no,no,yes
52,admin.,married,Secondary_Education,no,yes,yes,no
32,blue-collar,single,Primary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,no,no,no
28,unemployed,married,Secondary_Education,no,yes,no,no
34,technician,married,Secondary_Education,no,yes,yes,no
34,self-employed,single,Tertiary_Education,no,yes,no,no
53,self-employed,divorced,Primary_Education,no,no,no,no
26,blue-collar,married,Primary_Education,no,no,no,no
41,housemaid,single,Tertiary_Education,no,yes,no,no
44,technician,married,Professional_Education,no,no,no,no
34,unemployed,single,Secondary_Education,no,yes,no,no
29,blue-collar,single,Secondary_Education,no,yes,no,no
34,technician,single,Professional_Education,no,yes,no,no
30,management,married,Tertiary_Education,no,yes,no,no
38,entrepreneur,single,Tertiary_Education,no,yes,no,no
27,admin.,married,Secondary_Education,no,no,no,no
29,services,single,Secondary_Education,no,yes,no,no
39,admin.,married,Tertiary_Education,no,yes,no,no
44,services,married,Secondary_Education,no,yes,no,no
31,technician,married,Tertiary_Education,no,yes,no,no
32,blue-collar,single,Secondary_Education,no,no,no,no
27,services,married,Secondary_Education,no,yes,yes,no
43,services,divorced,Professional_Education,no,no,no,no
45,blue-collar,married,Primary_Education,no,yes,no,no
54,management,married,Primary_Education,no,yes,no,no
34,technician,single,Professional_Education,no,no,no,no
31,admin.,married,Tertiary_Education,no,yes,no,no
44,admin.,married,Secondary_Education,no,yes,no,no
31,services,single,Secondary_Education,no,yes,no,no
35,blue-collar,married,Primary_Education,no,no,no,no
40,technician,married,Professional_Education,no,yes,no,no
29,admin.,single,Secondary_Education,no,yes,no,no
44,blue-collar,married,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,yes,no,no
33,admin.,single,Tertiary_Education,no,no,no,yes
33,blue-collar,married,Secondary_Education,no,yes,no,no
34,services,married,Secondary_Education,no,yes,no,no
33,blue-collar,married,Secondary_Education,no,yes,no,no
27,blue-collar,married,Secondary_Education,no,yes,no,no
30,admin.,married,Secondary_Education,no,yes,no,no
35,technician,married,Tertiary_Education,no,yes,no,no
42,blue-collar,married,Primary_Education,no,no,no,no
26,admin.,single,Tertiary_Education,no,yes,no,no
42,blue-collar,married,Primary_Education,no,no,no,no
24,services,single,Secondary_Education,no,yes,yes,no
42,services,single,Secondary_Education,no,yes,no,no
29,admin.,divorced,Secondary_Education,no,no,no,no
34,admin.,married,Secondary_Education,no,yes,yes,no
39,admin.,married,Tertiary_Education,no,no,no,no
29,admin.,married,Secondary_Education,no,yes,no,no
26,admin.,single,Tertiary_Education,no,yes,yes,no
27,admin.,single,Secondary_Education,no,yes,no,no
27,admin.,single,Secondary_Education,no,yes,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
26,student,single,Secondary_Education,no,yes,no,no
27,admin.,single,Secondary_Education,no,yes,no,no
32,self-employed,single,Tertiary_Education,no,yes,no,no
26,admin.,single,Tertiary_Education,no,no,no,no
26,student,single,Secondary_Education,no,yes,no,no
33,self-employed,single,Tertiary_Education,no,no,no,no
30,blue-collar,married,Secondary_Education,no,yes,no,no
32,blue-collar,married,Secondary_Education,no,yes,no,no
37,management,single,Secondary_Education,no,yes,no,no
37,management,single,Secondary_Education,no,no,no,no
30,blue-collar,married,Secondary_Education,no,yes,no,no
40,blue-collar,married,Primary_Education,no,no,no,no
27,entrepreneur,married,Tertiary_Education,no,no,yes,no
30,services,single,Secondary_Education,no,yes,no,no
23,blue-collar,single,Secondary_Education,no,yes,no,no
25,admin.,married,Tertiary_Education,no,no,no,no
48,technician,married,Secondary_Education,no,yes,no,no
37,services,married,Secondary_Education,no,no,no,no
23,blue-collar,single,Secondary_Education,no,no,no,no
37,entrepreneur,married,Secondary_Education,no,no,no,no
32,blue-collar,married,Primary_Education,no,no,no,no
49,admin.,divorced,Secondary_Education,no,no,no,no
37,entrepreneur,married,Secondary_Education,no,no,no,no
30,blue-collar,married,Secondary_Education,no,yes,no,yes
23,blue-collar,single,Secondary_Education,no,yes,no,yes
37,entrepreneur,married,Secondary_Education,no,yes,no,no
31,technician,single,Tertiary_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,no,no
32,admin.,married,Secondary_Education,no,yes,no,yes
33,services,single,Secondary_Education,no,yes,no,no
38,admin.,divorced,Secondary_Education,no,no,no,no
36,blue-collar,married,Primary_Education,no,yes,no,no
38,admin.,divorced,Secondary_Education,no,yes,no,no
44,blue-collar,married,Secondary_Education,no,yes,no,no
32,admin.,married,Secondary_Education,no,yes,no,no
31,technician,single,Tertiary_Education,no,no,no,yes
37,admin.,married,Secondary_Education,no,no,no,no
31,admin.,married,Secondary_Education,no,yes,yes,no
36,blue-collar,married,Primary_Education,no,no,no,no
32,technician,single,Professional_Education,no,yes,no,no
32,technician,single,Professional_Education,no,yes,no,no
36,admin.,married,Tertiary_Education,no,no,no,no
36,blue-collar,married,Secondary_Education,no,no,no,no
26,student,single,Primary_Education,no,no,yes,yes
31,technician,single,Tertiary_Education,no,yes,no,yes
40,blue-collar,married,Primary_Education,no,no,no,no
52,blue-collar,married,Secondary_Education,no,no,no,no
34,technician,married,Professional_Education,no,yes,no,yes
36,blue-collar,divorced,Secondary_Education,no,yes,no,no
26,blue-collar,married,Primary_Education,no,yes,no,no
34,blue-collar,married,Secondary_Education,no,no,no,no
27,self-employed,married,Tertiary_Education,no,yes,no,no
30,admin.,single,Tertiary_Education,no,yes,no,no
32,housemaid,single,Secondary_Education,no,yes,no,no
30,admin.,single,Tertiary_Education,no,yes,no,no
38,blue-collar,married,Primary_Education,no,yes,no,no
51,entrepreneur,divorced,Tertiary_Education,no,yes,no,no
51,entrepreneur,divorced,Tertiary_Education,no,yes,no,no
51,entrepreneur,divorced,Tertiary_Education,no,no,no,no
39,blue-collar,single,Secondary_Education,no,yes,no,no
39,blue-collar,single,Secondary_Education,no,yes,yes,no
