Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,,Price
Brunswick,176 Barkly St,3,h,SP,Raine,17/06/2017,5.2,3056,3,1,4,479,182,1925,Moreland,-37.77694,144.96669,Northern Metropolitan,,1925000
Brunswick,73 Mitchell St,2,h,VB,Woodards,17/06/2017,5.2,3056,2,1,0,138,78,1910,Moreland,-37.75908,144.96969,Northern Metropolitan,,890000
Brunswick,135 Victoria St,4,h,S,Nelson,17/06/2017,5.2,3056,4,1,1,318,100,1908,Moreland,-37.76792,144.97141,Northern Metropolitan,,1500000
Brunswick,31 Wilkinson St,3,h,PI,RT,17/06/2017,5.2,3056,3,1,0,230,,,Moreland,-37.76811,144.96017,Northern Metropolitan,,950000
Brunswick West,5/456 Albion St,1,u,S,Jellis,17/06/2017,5.2,3055,1,1,1,406,40,1970,Moreland,-37.75847,144.94226,Northern Metropolitan,,312000
Brunswick West,59 Daly St,3,h,PI,Nelson,17/06/2017,5.2,3055,3,2,4,413,126,1910,Moreland,-37.76545,144.94442,Northern Metropolitan,,1010000
Brunswick West,7/19 Waxman Pde,3,u,S,Nelson,17/06/2017,5.2,3055,3,1,1,138,,1970,Moreland,-37.75904,144.93388,Northern Metropolitan,,763000
Bulleen,17 Estelle St,3,h,S,Barry,17/06/2017,10.8,3105,3,1,1,711,,,Manningham,-37.77918,145.09049,Eastern Metropolitan,,1100000
Bundoora,50 Cameron Pde,3,h,S,Ray,17/06/2017,12.1,3083,3,1,3,559,,,Banyule,-37.69849,145.06705,Northern Metropolitan,,687000
Bundoora,10 Merryn Cl,3,h,S,Ray,17/06/2017,12.1,3083,3,1,1,539,,,Whittlesea,-37.68274,145.05832,Northern Metropolitan,,680000
Bundoora,48 Zara Cl,4,h,SP,Ray,17/06/2017,12.1,3083,4,2,2,300,162,2014,Whittlesea,-37.68223,145.07818,Northern Metropolitan,,755000
Burnley,2/50 Gibdon St,3,h,VB,hockingstuart,17/06/2017,2.4,3121,3,2,2,1212,,2010,Yarra,-37.82982,145.01038,Northern Metropolitan,,1100000
Burwood,7 Carmody St,3,t,S,Bekdon,17/06/2017,10.4,3125,3,2,1,207,144,2012,Monash,-37.85682,145.10873,Southern Metropolitan,,918000
Burwood East,14 Holbeach St,5,h,S,Fletchers,17/06/2017,14.7,3151,5,2,2,577,,,Whitehorse,-37.85919,145.15852,Eastern Metropolitan,,1523500
Burwood East,30 Newhaven Rd,3,h,S,Harcourts,17/06/2017,14.7,3151,3,1,1,612,,,Whitehorse,-37.85586,145.15827,Eastern Metropolitan,,968000
Burwood East,11 Tarwarri Pl,4,h,S,Fletchers,17/06/2017,14.7,3151,4,2,2,724,,,Whitehorse,-37.85646,145.14311,Eastern Metropolitan,,1580000
Camberwell,8/595 Burke Rd,2,t,S,Ray,17/06/2017,7.7,3124,2,2,1,112,,,Boroondara,-37.84085,145.05415,Southern Metropolitan,,795000
Camberwell,555 Camberwell Rd,3,h,VB,Jellis,17/06/2017,7.7,3124,3,1,3,715,,,Boroondara,-37.84361,145.07099,Southern Metropolitan,,1775000
Camberwell,1065 Toorak Rd,5,h,SP,Fletchers,17/06/2017,7.7,3124,5,3,2,844,203,1920,Boroondara,-37.84753,145.07198,Southern Metropolitan,,2361000
Camberwell,19A Warburton Rd,4,u,VB,HAR,17/06/2017,7.7,3124,4,2,4,336,,,Boroondara,-37.826,145.0707,Southern Metropolitan,,1900000
Carlton North,903 Rathdowne St,3,h,PI,Nelson,17/06/2017,3.5,3054,3,1,1,311,,,Yarra,-37.78305,144.97268,Northern Metropolitan,,1840000
Carnegie,275A Koornang Rd,2,h,S,hockingstuart,17/06/2017,10.1,3163,2,1,1,431,,,Glen Eira,-37.89785,145.05524,Southern Metropolitan,,920000
Carnegie,14 Morgan St,3,h,VB,hockingstuart,17/06/2017,10.1,3163,3,2,2,557,200,1930,Glen Eira,-37.89584,145.04741,Southern Metropolitan,,1550000
Carrum Downs,5 Atkins Ct,3,h,S,Ray,17/06/2017,34.9,3201,3,2,2,509,125,1993,Frankston,-38.09111,145.19084,South-Eastern Metropolitan,,500000
Carrum Downs,11 Goshawk Ct,3,h,S,hockingstuart,17/06/2017,34.9,3201,3,1,2,787,,,Frankston,-38.10709,145.1744,South-Eastern Metropolitan,,561000
Caulfield South,3/468 Kooyong Rd,1,u,SP,Gary,17/06/2017,8.7,3162,1,1,1,811,,,Glen Eira,-37.89614,145.01323,Southern Metropolitan,,295000
Caulfield South,2/203 North Rd,3,t,S,Gary,17/06/2017,8.7,3162,3,2,2,0,135,1990,Glen Eira,-37.90034,145.01283,Southern Metropolitan,,1237000
Chadstone,38 Jacana St,3,h,PI,McGrath,17/06/2017,11.7,3148,3,1,1,280,,2000,Monash,-37.88486,145.10203,Southern Metropolitan,,740000
Cheltenham,23 Alden Ct,4,h,S,Buxton,17/06/2017,17.9,3192,4,2,2,806,,,Kingston,-37.97245,145.07566,Southern Metropolitan,,1120000
Cheltenham,88 Bernard St,3,h,PI,Buxton,17/06/2017,17.9,3192,3,1,3,590,,,Kingston,-37.95416,145.06781,Southern Metropolitan,,1051000
Cheltenham,28 Regent Pde,3,h,S,O'Brien,17/06/2017,17.9,3192,3,1,2,627,,,Kingston,-37.95668,145.06458,Southern Metropolitan,,1170000
Cheltenham,2A Walker Gr,3,t,S,Ray,17/06/2017,17.9,3192,3,2,2,305,130,2000,Kingston,-37.96836,145.06452,Southern Metropolitan,,861000
Cheltenham,20/310 Warrigal Rd,2,u,S,O'Brien,17/06/2017,17.9,3192,2,1,2,215,,1980,Kingston,-37.96597,145.07535,Southern Metropolitan,,535000
Clayton,22 Evelyn St,6,h,S,Purplebricks,17/06/2017,16.7,3168,6,3,4,726,,,Monash,-37.91945,145.1315,South-Eastern Metropolitan,,1361000
Clayton,25 Panorama St,3,h,S,C21,17/06/2017,16.7,3168,3,1,1,816,130,1965,Monash,-37.92027,145.12937,South-Eastern Metropolitan,,1462000
Clayton South,20 Botanic Dr,3,h,S,Barry,17/06/2017,17.5,3169,3,2,2,180,134,,Kingston,-37.93898,145.13648,South-Eastern Metropolitan,,745000
Coburg,18 Loch St,3,h,S,Jellis,17/06/2017,6.7,3058,3,1,0,532,,,Moreland,-37.74751,144.96206,Northern Metropolitan,,1100000
Craigieburn,82 Bridgewater Rd,3,h,S,Del,17/06/2017,20.6,3064,3,1,1,320,,1980,Hume,-37.60608,144.92841,Northern Metropolitan,,365000
Craigieburn,25 Jirrahlinga Tce,4,h,S,Ray,17/06/2017,20.6,3064,4,2,2,560,196.1,2007,Hume,-37.59943,144.91439,Northern Metropolitan,,600000
Croydon,14 Alfrick Rd,3,h,S,hockingstuart,17/06/2017,23,3136,3,1,1,420,,,Maroondah,-37.80106,145.28741,Eastern Metropolitan,,567000
Croydon,55 Binbrook Dr,3,h,S,Carter,17/06/2017,23,3136,3,2,1,864,,,Maroondah,-37.78481,145.26504,Eastern Metropolitan,,862000
Croydon North,10 Malcolm Rd,4,h,S,RW,17/06/2017,23,3136,4,2,2,841,196,2016,Maroondah,-37.76917,145.29265,Eastern Metropolitan,,820000
Croydon North,2/36 Mulawa St,6,h,PI,McGrath,17/06/2017,23,3136,6,4,4,4413,,,Maroondah,-37.777,145.28113,Eastern Metropolitan,,1350000
Croydon North,17 The Dell,4,h,S,hockingstuart,17/06/2017,23,3136,4,2,3,660,,,Maroondah,-37.76436,145.2804,Eastern Metropolitan,,859000
Dandenong,58 Herbert St,4,h,S,McLennan,17/06/2017,24.7,3175,4,1,1,951,,,Greater Dandenong,-37.98121,145.21644,South-Eastern Metropolitan,,1071500
Dandenong North,11 Griffiths Ct,4,h,PI,Hall,17/06/2017,24.7,3175,4,2,1,811,,,Greater Dandenong,-37.95187,145.21249,South-Eastern Metropolitan,,750000
Dingley Village,11 Kimber Ct,4,h,S,Buxton,17/06/2017,22.2,3172,4,2,2,840,237,1980,Kingston,-37.97824,145.12949,South-Eastern Metropolitan,,1100000
Dingley Village,13 Lobelia Ct,3,h,SP,Hodges,17/06/2017,22.2,3172,3,2,2,702,,,Kingston,-37.97658,145.11887,South-Eastern Metropolitan,,980000
Doncaster,109A Ayr St,4,t,S,Barry,17/06/2017,12.4,3108,4,3,0,403,,,Manningham,-37.77744,145.10416,Eastern Metropolitan,,1202000
Doncaster,3 Hampshire Rd,4,h,PI,Barry,17/06/2017,12.4,3108,4,2,2,280,200,2008,Manningham,-37.79423,145.13696,Eastern Metropolitan,,1120000
Doncaster,1/5 Harrow Ct,4,u,S,Barry,17/06/2017,12.4,3108,4,2,2,493,,,Manningham,-37.78457,145.10453,Eastern Metropolitan,,885000
Doncaster East,30 Barton St,5,t,SP,hockingstuart,17/06/2017,14.3,3109,5,3,2,365,,,Manningham,-37.77821,145.1569,Eastern Metropolitan,,1500000
Doncaster East,25 Canopus Dr,4,h,S,Barry,17/06/2017,14.3,3109,4,2,2,661,,,Manningham,-37.77956,145.16645,Eastern Metropolitan,,1504000
Doncaster East,2/1099 Doncaster Rd,3,u,S,Philip,17/06/2017,14.3,3109,3,2,1,236,145,1980,Manningham,-37.78963,145.16973,Eastern Metropolitan,,850000
Doncaster East,12 Silvana Ct,4,h,S,Biggin,17/06/2017,14.3,3109,4,2,2,886,,1980,Manningham,-37.75572,145.17625,Eastern Metropolitan,,1241000
Doncaster East,5 Thea Gr,4,h,PI,Noel,17/06/2017,14.3,3109,4,3,2,284,180,2006,Manningham,-37.79773,145.15141,Eastern Metropolitan,,1125000
Eaglemont,10 Silverdale Rd,3,h,VB,Miles,17/06/2017,8.9,3084,3,1,2,1143,,,Banyule,-37.76774,145.05303,Eastern Metropolitan,,2270000
East Melbourne,109 Simpson St,3,h,PI,Jellis,17/06/2017,1.3,3002,3,1,0,118,177,1890,Melbourne,-37.81351,144.98804,Northern Metropolitan,,1875000
East Melbourne,7 Webb La,2,t,S,Caine,17/06/2017,1.3,3002,2,2,1,87,115,2005,Melbourne,-37.81803,144.9892,Northern Metropolitan,,1350000
Elsternwick,1 Baxter St,3,h,SP,Biggin,17/06/2017,7.2,3185,3,1,0,377,133,1915,Glen Eira,-37.88783,145.01324,Southern Metropolitan,,1460000
Elsternwick,12/539 Glen Huntly Rd,2,u,S,Biggin,17/06/2017,7.2,3185,2,1,1,1172,69,1970,Glen Eira,-37.88533,145.01049,Southern Metropolitan,,550000
Eltham,12 Coolabah Dr,4,h,SP,Barry,17/06/2017,18,3095,4,3,2,903,,,Nillumbik,-37.7018,145.15629,Eastern Metropolitan,,840000
Eltham,30 Cromwell St,4,h,SP,Barry,17/06/2017,18,3095,4,2,2,816,243,1966,Nillumbik,-37.72308,145.14011,Eastern Metropolitan,,1065000
Eltham,25 Leane Dr,4,h,S,Morrison,17/06/2017,18,3095,4,2,3,1004,184,1985,Nillumbik,-37.69999,145.1617,Eastern Metropolitan,,977500
Eltham,2/1232 Main Rd,3,t,S,Morrison,17/06/2017,18,3095,3,2,2,214,,,Nillumbik,-37.70479,145.1573,Eastern Metropolitan,,755000
Eltham,8 The Eyrie,4,h,S,Mason,17/06/2017,18,3095,4,2,2,838,,,Nillumbik,-37.69568,145.15787,Eastern Metropolitan,,810000
Eltham,66 Valonia Dr,4,h,S,Morrison,17/06/2017,18,3095,4,2,2,781,,1970,Nillumbik,-37.71021,145.16651,Eastern Metropolitan,,861000
Elwood,1/173 Glen Huntly Rd,2,u,S,hockingstuart,17/06/2017,7.2,3184,2,1,1,0,87,1935,Port Phillip,-37.8835,144.99549,Southern Metropolitan,,810000
Elwood,16 Poets Gr,2,h,PI,Chisholm,17/06/2017,7.2,3184,2,1,1,226,,,Port Phillip,-37.88132,144.99013,Southern Metropolitan,,1255000
Elwood,3/11 Scott St,2,u,VB,Domain,17/06/2017,7.2,3184,2,1,1,605,,1970,Port Phillip,-37.87987,144.99252,Southern Metropolitan,,550000
Elwood,16/30 Shelley St,2,u,S,Hodges,17/06/2017,7.2,3184,2,1,1,0,74,1960,Port Phillip,-37.88042,144.9818,Southern Metropolitan,,543000
Elwood,22C Tennyson St,4,t,VB,Castran,17/06/2017,7.2,3184,4,3,2,142,,2013,Port Phillip,-37.87156,144.98605,Southern Metropolitan,,1950000
Epping,62 Davisson St,4,h,SP,Purplebricks,17/06/2017,19.6,3076,4,1,3,558,159,1980,Whittlesea,-37.64666,145.03062,Northern Metropolitan,,660000
Epping,10 Efficient St,3,h,S,Ray,17/06/2017,19.6,3076,3,2,2,420,190,2012,Whittlesea,-37.62145,145.01051,Northern Metropolitan,,568000
Epping,23 Longwood Dr,4,h,S,Harcourts,17/06/2017,19.6,3076,4,2,2,656,166,1980,Whittlesea,-37.63878,145.05577,Northern Metropolitan,,680000
Essendon,1/18 Balmoral St,2,u,S,Barry,17/06/2017,7.5,3040,2,1,1,921,84,1970,Moonee Valley,-37.74904,144.90668,Western Metropolitan,,580000
Essendon,1/96 Cooper St,4,t,S,Nelson,17/06/2017,7.5,3040,4,2,2,0,142,2003,Moonee Valley,-37.74541,144.89844,Western Metropolitan,,970000
Essendon,16 Glass St,3,h,VB,Brad,17/06/2017,7.5,3040,3,3,2,255,,2007,Moonee Valley,-37.7468,144.92033,Western Metropolitan,,1100000
Essendon,2/31 Leslie Rd,2,u,S,Barry,17/06/2017,7.5,3040,2,1,1,1856,,,Moonee Valley,-37.76,144.91439,Western Metropolitan,,485000
Essendon,37 McPhail St,2,h,S,Jellis,17/06/2017,7.5,3040,2,1,1,337,122,1940,Moonee Valley,-37.7545,144.91194,Western Metropolitan,,1195000
Essendon,11 Waverley St,4,h,PI,Brad,17/06/2017,7.5,3040,4,1,3,616,170,1900,Moonee Valley,-37.75728,144.90723,Western Metropolitan,,1155000
Essendon North,2/9 Grace St,3,t,PI,Frank,17/06/2017,8.2,3041,3,2,1,161,149,2012,Moonee Valley,-37.73566,144.89368,Western Metropolitan,,800000
Essendon North,3/26 Renown St,2,h,SP,Nelson,17/06/2017,8.2,3041,2,1,1,173,,2009,Moonee Valley,-37.73746,144.90079,Western Metropolitan,,685000
Fairfield,1/22 Rathmines St,2,u,S,Nelson,17/06/2017,5.7,3078,2,1,1,86,,,Darebin,-37.78203,145.01508,Northern Metropolitan,,667000
Fawkner,28 Princess St,5,h,S,Jellis,17/06/2017,13.1,3060,5,2,2,737,194,1990,Moreland,-37.71729,144.96403,Northern Metropolitan,,1018000
Ferntree Gully,50 Carlisle Rd,5,h,S,Schroeder,17/06/2017,24.8,3156,5,3,2,836,789,2001,Knox,-37.8801,145.26011,Eastern Metropolitan,,1100000
Fitzroy,15 Argyle St,3,h,S,Jellis,17/06/2017,2.1,3065,3,2,1,60,200,1950,Yarra,-37.79714,144.97596,Northern Metropolitan,,1394000
Fitzroy North,41 Miller St,3,h,VB,Nelson,17/06/2017,3.6,3068,3,2,0,251,180,,Yarra,-37.77626,144.98035,Northern Metropolitan,,1600000
Fitzroy North,35/86 Queens Pde,2,u,VB,Nelson,17/06/2017,3.6,3068,2,1,2,0,,,Yarra,-37.79178,144.98239,Northern Metropolitan,,620000
Fitzroy North,371 Rae St,2,h,S,Nelson,17/06/2017,3.6,3068,2,1,0,183,,1890,Yarra,-37.78353,144.97991,Northern Metropolitan,,1270000
Footscray,9/3 Gordon St,1,u,SA,Trimson,17/06/2017,5.1,3011,1,1,1,1015,46,1970,Maribyrnong,-37.78778,144.89037,Western Metropolitan,,240000
Footscray,18/55 Moreland St,3,u,S,Jas,17/06/2017,5.1,3011,3,2,2,0,,,Maribyrnong,-37.80443,144.90642,Western Metropolitan,,855000
Footscray,5/232 Nicholson St,1,u,PI,Burnham,17/06/2017,5.1,3011,1,1,0,0,53,1888,Maribyrnong,-37.80376,144.89862,Western Metropolitan,,310000
Footscray,36 Southampton St,2,h,S,Sweeney,17/06/2017,5.1,3011,2,1,0,312,,,Maribyrnong,-37.79592,144.88595,Western Metropolitan,,910000
Forest Hill,47 Glebe St,3,h,S,Noel,17/06/2017,15.4,3131,3,2,2,561,,,Whitehorse,-37.83771,145.16416,Eastern Metropolitan,,1177000
Forest Hill,31 Norma Rd,3,h,S,Jellis,17/06/2017,15.4,3131,3,1,2,697,,,Whitehorse,-37.84188,145.16982,Eastern Metropolitan,,1131000
Gisborne,60 Hamilton St,3,h,SA,McDonald,17/06/2017,45.9,3437,3,1,2,665,110,1930,Macedon Ranges,-37.48701,144.58567,Northern Victoria,,540000
Gladstone Park,305 Carrick Dr,5,h,S,Barry,17/06/2017,12.9,3043,5,2,3,551,221,1975,Hume,-37.68329,144.89302,Western Metropolitan,,691000
Gladstone Park,328 Carrick Dr,5,h,SP,YPA,17/06/2017,12.9,3043,5,2,2,565,,,Hume,-37.68302,144.89327,Western Metropolitan,,675000
Gladstone Park,5 Clarke Dr,5,h,S,Barry,17/06/2017,12.9,3043,5,2,1,536,,,Hume,-37.6852,144.89853,Western Metropolitan,,660000
Glen Iris,18 Ellis Rd,4,h,S,Jellis,17/06/2017,7.3,3146,4,1,3,632,,,Stonnington,-37.86024,145.04674,Southern Metropolitan,,2305000
Glen Iris,65 Gardiner Pde,2,h,PI,hockingstuart,17/06/2017,7.3,3146,2,1,2,660,,1928,Boroondara,-37.85671,145.0604,Southern Metropolitan,,1650000
Glen Waverley,53 Campbell St,3,h,PI,VICProp,17/06/2017,16.7,3150,4,2,2,1590,292,1992,Monash,-37.86957,145.17544,Eastern Metropolitan,,3056000
Glen Waverley,24 Florence St,3,h,PI,Harcourts,17/06/2017,16.7,3150,3,1,0,738,,,Monash,-37.88351,145.15714,Eastern Metropolitan,,1900000
Glen Waverley,7 Kinnoull Gr,5,h,PI,Jellis,17/06/2017,16.7,3150,6,3,2,662,119,1960,Monash,-37.87853,145.15542,Eastern Metropolitan,,2650000
Glen Waverley,10/18 Tulloch Gr,3,t,S,Harcourts,17/06/2017,16.7,3150,3,2,2,0,133,2002,Monash,-37.89873,145.15072,Eastern Metropolitan,,655000
Glen Waverley,4 Turner Ct,3,h,S,Harcourts,17/06/2017,16.7,3150,3,2,2,648,181,1980,Monash,-37.88255,145.14727,Eastern Metropolitan,,1550000
Glen Waverley,20 Walter St,4,h,S,Barry,17/06/2017,16.7,3150,4,1,2,758,,,Monash,-37.86924,145.16471,Eastern Metropolitan,,1715000
Glenroy,80 Gowrie St,3,h,S,Stockdale,17/06/2017,11.2,3046,3,1,2,697,131.27,1960,Moreland,-37.69795,144.94285,Northern Metropolitan,,780000
Glenroy,3/43 Grandview St,2,u,S,YPA,17/06/2017,11.2,3046,2,1,1,136,,1980,Moreland,-37.70972,144.91109,Northern Metropolitan,,422000
Glenroy,200 West St,4,h,S,Eview,17/06/2017,11.2,3046,4,1,3,697,133,1960,Moreland,-37.70159,144.93948,Northern Metropolitan,,780000
Gowanbrae,82 Gowanbrae Dr,4,h,S,Nelson,17/06/2017,12.9,3043,4,2,4,474,210,2000,Moreland,-37.70626,144.89551,Western Metropolitan,,945000
Greenvale,17 Arkley Dr,4,h,S,Barry,17/06/2017,20.4,3059,3,2,2,538,154,2000,Hume,-37.6499,144.9013,Northern Metropolitan,,645000
Hadfield,19 Oxford St,3,h,S,Barry,17/06/2017,11.2,3046,3,1,1,602,,,Moreland,-37.70342,144.94574,Northern Metropolitan,,785000
Hadfield,11 Walter St,3,h,S,Philip,17/06/2017,11.2,3046,3,1,2,634,,,Moreland,-37.71236,144.94332,Northern Metropolitan,,810000
Hallam,11 Turanga Pl,3,h,S,REMAX,17/06/2017,32.3,3803,3,2,4,604,167.87,1995,Casey,-38.00305,145.2729,South-Eastern Metropolitan,,601000
Hampton,12/45 Grenville St,3,u,S,Buxton,17/06/2017,13.8,3188,3,2,2,0,99,2005,Bayside,-37.93538,145.00224,Southern Metropolitan,,970000
Hampton,10/78 Holyrood St,2,u,S,Charlton,17/06/2017,13.8,3188,2,1,2,0,,,Bayside,-37.93387,145.00227,Southern Metropolitan,,805000
Hampton,87 Mills St,3,h,S,Buxton,17/06/2017,13.8,3188,3,1,3,753,,1934,Bayside,-37.93649,145.01107,Southern Metropolitan,,2120000
Hampton,7 Wave St,3,h,S,Marshall,17/06/2017,13.8,3188,3,2,1,455,,1990,Bayside,-37.93739,145.00513,Southern Metropolitan,,2100000
Hawthorn,2/5 Denham St,2,u,S,Marshall,17/06/2017,5.3,3122,2,1,1,1583,,1970,Boroondara,-37.81857,145.01704,Southern Metropolitan,,762000
Hawthorn,3 Johnson St,4,h,S,Abercromby's,17/06/2017,5.3,3122,4,3,2,354,,,Boroondara,-37.81691,145.03721,Southern Metropolitan,,2053000
Hawthorn,49 Lisson Gr,4,h,S,Abercromby's,17/06/2017,5.3,3122,4,2,4,1690,284,1863,Boroondara,-37.82652,145.03052,Southern Metropolitan,,7650000
Hawthorn,41/168 Power St,1,u,S,Domain,17/06/2017,5.3,3122,1,1,1,0,53,1970,Boroondara,-37.82538,145.02546,Southern Metropolitan,,375000
Hawthorn,14/181 Power St,2,u,PI,Walshe,17/06/2017,5.3,3122,2,1,1,0,,,Boroondara,-37.827,145.02563,Southern Metropolitan,,525000
Hawthorn,8/8 Wallen Rd,2,u,S,Jellis,17/06/2017,5.3,3122,2,2,2,6996,136,2000,Boroondara,-37.82712,145.02427,Southern Metropolitan,,1080000
Hawthorn East,536 Barkers Rd,3,h,VB,Jellis,17/06/2017,6.2,3123,3,1,2,616,,1920,Boroondara,-37.81724,145.05688,Southern Metropolitan,,2225000
Hawthorn East,11 Condor St,5,h,PI,Noel,17/06/2017,6.2,3123,5,3,2,572,274,2000,Boroondara,-37.81936,145.05131,Southern Metropolitan,,2855000
Hawthorn East,10 Mowbray St,4,h,PI,Kay,17/06/2017,6.2,3123,4,3,3,1116,304,1984,Boroondara,-37.84283,145.05178,Southern Metropolitan,,3255000
Hawthorn East,103 Pleasant Rd,6,h,VB,Jellis,17/06/2017,6.2,3123,6,3,3,622,,,Boroondara,-37.8351,145.05542,Southern Metropolitan,,2200000
Heathmont,162 Bedford Rd,3,h,S,Philip,17/06/2017,21.3,3135,3,1,1,348,,,Maroondah,-37.82327,145.24982,Eastern Metropolitan,,655000
Heathmont,8 Madigan Ct,3,t,S,Ray,17/06/2017,21.3,3135,3,2,1,194,,,Maroondah,-37.82365,145.24001,Eastern Metropolitan,,670000
Heidelberg,3/5 Austral Ct,4,t,S,Miles,17/06/2017,8.9,3084,4,2,2,264,140,2000,Banyule,-37.74352,145.08082,Eastern Metropolitan,,828000
Heidelberg,57 Quinn St,4,h,S,Nelson,17/06/2017,8.9,3084,4,1,2,630,237,1950,Banyule,-37.74863,145.07202,Eastern Metropolitan,,1230000
Heidelberg Heights,1/5 Glover St,3,h,S,Victory,17/06/2017,8.8,3081,3,1,2,290,105,1950,Banyule,-37.7368,145.05048,Eastern Metropolitan,,590000
Highett,14 Avoca St,3,h,PI,Buxton,17/06/2017,16,3190,3,2,1,650,,,Bayside,-37.95378,145.03267,Southern Metropolitan,,1155000
Highett,6 Muir St,4,h,SP,Buxton,17/06/2017,16,3190,4,1,2,633,,,Bayside,-37.94578,145.03564,Southern Metropolitan,,1220000
Highett,3/46 Tibrockney St,2,h,S,Smart,17/06/2017,16,3190,2,1,1,0,,1970,Bayside,-37.95037,145.03473,Southern Metropolitan,,548000
Hillside,22 Hillcrest Dr,6,h,S,Prof.,17/06/2017,18,3037,6,4,2,694,,,Melton,-37.68178,144.73779,Western Metropolitan,,935000
Hoppers Crossing,2 Bowden St,3,h,S,hockingstuart,17/06/2017,18.4,3029,3,2,4,615,115,,Wyndham,-37.86659,144.69959,Western Metropolitan,,555000
Hoppers Crossing,27 Cameron Dr,3,h,S,hockingstuart,17/06/2017,18.4,3029,3,1,2,603,,,Wyndham,-37.8688,144.68768,Western Metropolitan,,535000
Huntingdale,23 Beauford St,3,h,S,Ray,17/06/2017,12.3,3166,3,1,2,501,180,,Monash,-37.90805,145.10684,Southern Metropolitan,,1093800
Huntingdale,50 Ross St,4,h,S,Ray,17/06/2017,12.3,3166,4,1,2,603,151,1960,Monash,-37.90822,145.11146,Southern Metropolitan,,1145000
Ivanhoe East,12 Wilfred Rd,2,h,S,Ray,17/06/2017,7.8,3079,2,2,2,751,,,Banyule,-37.77521,145.05426,Eastern Metropolitan,,1853000
Keilor Downs,3 Serica Ct,3,h,VB,Sweeney,17/06/2017,15.5,3038,3,1,4,802,183.97,1978,Brimbank,-37.72343,144.81411,Western Metropolitan,,550000
Keilor East,6 Mark St,4,h,S,Barry,17/06/2017,11.7,3033,4,2,2,599,,,Moonee Valley,-37.73514,144.87144,Western Metropolitan,,1120000
Keilor East,68 Nyah St,3,h,S,Nelson,17/06/2017,11.7,3033,3,1,2,605,,,Moonee Valley,-37.73137,144.86882,Western Metropolitan,,1001000
Keilor Park,7 Collinson St,3,h,PI,Barry,17/06/2017,10.4,3042,3,1,2,650,,,Brimbank,-37.72529,144.85682,Western Metropolitan,,690000
Kensington,18 Altona St,2,h,S,Biggin,17/06/2017,3.4,3031,2,1,0,282,,,Melbourne,-37.79882,144.92745,Northern Metropolitan,,1070000
Kensington,105/18 Bent St,2,u,SP,Nelson,17/06/2017,3.4,3031,2,2,1,2135,90,2010,Melbourne,-37.79561,144.93499,Northern Metropolitan,,730000
Kensington,17/16 Mawbey St,1,u,SP,Rendina,17/06/2017,3.4,3031,1,1,1,0,60,2001,Melbourne,-37.78993,144.92306,Northern Metropolitan,,392000
Kensington,24 McConnell St,2,h,S,Hodges,17/06/2017,3.4,3031,2,1,0,147,95,1890,Melbourne,-37.79067,144.92844,Northern Metropolitan,,1150000
Kensington,54 McConnell St,4,h,SP,Biggin,17/06/2017,3.4,3031,4,2,0,199,96,1982,Melbourne,-37.7916,144.92855,Northern Metropolitan,,1415000
Kensington,7/11 Smith St,1,u,SP,Rendina,17/06/2017,3.4,3031,1,1,1,0,,2011,Melbourne,-37.79122,144.93175,Northern Metropolitan,,370000
Kew,871 Glenferrie Rd,5,h,PI,Marshall,17/06/2017,5.4,3101,5,4,2,769,285,1940,Boroondara,-37.81143,145.03723,Southern Metropolitan,,3175000
Kew,2/65 Parkhill Rd,3,t,VB,Jellis,17/06/2017,5.4,3101,3,3,3,325,,,Boroondara,-37.80506,145.05224,Southern Metropolitan,,1375000
Kew East,86 Kilby Rd,3,h,S,Marshall,17/06/2017,7.3,3102,3,2,4,677,,,Boroondara,-37.7921,145.0507,Southern Metropolitan,,1975000
Kingsbury,26 Stymie St,5,h,S,Ray,17/06/2017,12.1,3083,5,3,2,544,40,,Darebin,-37.71499,145.02967,Northern Metropolitan,,1250000
Kingsville,62A Williamstown Rd,2,h,PI,McGrath,17/06/2017,6.4,3012,2,1,1,170,,,Maribyrnong,-37.80635,144.8845,Western Metropolitan,,735000
Lalor,11 Bruce St,3,h,S,Harcourts,17/06/2017,16.3,3075,3,1,2,679,130,1965,Whittlesea,-37.67304,145.03397,Northern Metropolitan,,638000
Lalor,34 Cyprus St,3,h,S,Harcourts,17/06/2017,16.3,3075,3,1,4,651,,,Whittlesea,-37.67388,145.02069,Northern Metropolitan,,716000
Langwarrin,6/30 Warrenwood Pl,2,u,SP,Mindacom,17/06/2017,41,3910,2,1,1,196,,2012,Frankston,-38.16439,145.1978,Eastern Victoria,,400000
Lower Plenty,14 Glenauburn Rd,5,h,S,Barry,17/06/2017,14.6,3093,5,2,2,864,,,Banyule,-37.72754,145.11021,Eastern Metropolitan,,800000
Maidstone,6 Mandrel St,2,t,SP,hockingstuart,17/06/2017,6.4,3012,2,1,1,59,,2014,Maribyrnong,-37.77824,144.87427,Western Metropolitan,,505500
Malvern East,3 Ash Gr,4,h,PI,Marshall,17/06/2017,8.4,3145,4,3,4,960,325,1910,Stonnington,-37.87605,145.05563,Southern Metropolitan,,2520000
