year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,6,28,1842.0,-3.0,2114.0,-6.0,AS,N585AS,510,SEA,SNA,133.0,978,18.0,42.0
2014,6,10,659.0,-1.0,1503.0,-13.0,DL,N711ZX,2115,SEA,JFK,281.0,2422,6.0,59.0
2014,10,25,2333.0,-7.0,804.0,-17.0,AA,N3JCAA,1070,SEA,MIA,313.0,2724,23.0,33.0
2014,8,10,1435.0,5.0,1634.0,3.0,OO,N813SK,4733,SEA,SJC,104.0,697,14.0,35.0
2014,5,13,559.0,-11.0,834.0,-10.0,AS,N531AS,476,SEA,SAN,133.0,1050,5.0,59.0
2014,1,17,1158.0,203.0,1954.0,195.0,US,N109UW,1935,SEA,PHL,273.0,2378,11.0,58.0
2014,10,7,2314.0,4.0,556.0,-24.0,DL,N6709,822,SEA,DTW,203.0,1927,23.0,14.0
2014,2,20,654.0,-6.0,1452.0,-15.0,DL,N624AG,418,SEA,JFK,269.0,2422,6.0,54.0
2014,6,16,2340.0,0.0,649.0,2.0,DL,N802DN,394,PDX,DTW,228.0,1953,23.0,40.0
2014,4,14,1951.0,-4.0,2134.0,4.0,AS,N579AS,404,PDX,SJC,86.0,569,19.0,51.0
2014,10,16,2216.0,-3.0,605.0,-24.0,DL,N664DN,1542,SEA,JFK,267.0,2422,22.0,16.0
2014,11,16,832.0,-3.0,1433.0,8.0,AS,N408AS,34,SEA,ORD,209.0,1721,8.0,32.0
2014,5,22,2230.0,-5.0,58.0,-20.0,AS,N453AS,143,PDX,ANC,192.0,1542,22.0,30.0
2014,2,8,1315.0,-5.0,1557.0,-28.0,AS,N584AS,724,SEA,SLC,85.0,689,13.0,15.0
2014,11,13,,,,,OO,N617QX,4825,PDX,SEA,,129,,
2014,12,31,1021.0,16.0,1407.0,15.0,OO,N820SK,4741,SEA,PHX,147.0,1107,10.0,21.0
2014,4,30,2211.0,-4.0,551.0,-19.0,US,N108UW,1930,PDX,CLT,264.0,2282,22.0,11.0
2014,11,3,547.0,2.0,922.0,-3.0,WN,N209WN,253,SEA,DEN,138.0,1024,5.0,47.0
2014,3,27,2353.0,-6.0,546.0,-17.0,UA,N441UA,721,SEA,IAH,215.0,1874,23.0,53.0
2014,9,20,520.0,-10.0,857.0,-9.0,UA,N848UA,667,SEA,DEN,139.0,1024,5.0,20.0
2014,3,18,2035.0,15.0,2237.0,-3.0,WN,N766SW,534,SEA,LAS,107.0,867,20.0,35.0
2014,8,23,2107.0,4.0,529.0,23.0,B6,N638JB,1206,PDX,JFK,302.0,2454,21.0,7.0
2014,12,19,1427.0,-8.0,1522.0,0.0,OO,N617QX,4590,PDX,SEA,37.0,129,14.0,27.0
2014,8,12,848.0,-2.0,1725.0,-5.0,AS,N589AS,774,SEA,TPA,315.0,2520,8.0,48.0
2014,8,29,1306.0,-4.0,2110.0,0.0,UA,N478UA,260,SEA,IAD,279.0,2306,13.0,6.0
2014,7,21,653.0,-7.0,1518.0,1.0,DL,N713TW,2588,SEA,JFK,295.0,2422,6.0,53.0
2014,7,4,1048.0,8.0,1344.0,-1.0,AS,N534AS,843,SEA,KOA,331.0,2688,10.0,48.0
2014,2,3,1408.0,3.0,1617.0,-18.0,AS,N791AS,532,SEA,ONT,112.0,956,14.0,8.0
2014,2,1,1435.0,-4.0,1529.0,2.0,OO,N586SW,5417,SEA,PDX,32.0,129,14.0,35.0
2014,1,14,824.0,-6.0,1157.0,-19.0,US,N621AW,499,SEA,PHX,135.0,1107,8.0,24.0
2014,6,8,2044.0,19.0,2320.0,17.0,AS,N538AS,456,SEA,LAX,125.0,954,20.0,44.0
2014,1,20,1847.0,-12.0,2038.0,-10.0,OO,N930SW,6274,PDX,SFO,88.0,550,18.0,47.0
2014,4,23,1341.0,-4.0,1606.0,-29.0,AS,N619AS,123,SEA,FAI,189.0,1533,13.0,41.0
2014,7,3,1728.0,88.0,2256.0,,WN,N456WN,3766,PDX,PHX,,1009,17.0,28.0
2014,10,21,1113.0,-2.0,1226.0,-19.0,AS,N590AS,75,SEA,JNU,120.0,909,11.0,13.0
2014,10,28,1306.0,-8.0,1522.0,-10.0,DL,N3766,1182,SEA,LAS,117.0,867,13.0,6.0
2014,8,19,1444.0,89.0,1618.0,77.0,UA,N416UA,367,PDX,SFO,76.0,550,14.0,44.0
2014,1,1,700.0,0.0,844.0,-1.0,UA,N479UA,519,PDX,SFO,80.0,550,7.0,0.0
2014,10,11,1717.0,-8.0,1807.0,-8.0,OO,N821SK,4546,SEA,PDX,29.0,129,17.0,17.0
2014,8,7,2155.0,-3.0,550.0,-16.0,DL,N6708D,1542,SEA,JFK,270.0,2422,21.0,55.0
2014,12,28,1125.0,-10.0,1706.0,-29.0,AS,N619AS,692,SEA,SAT,201.0,1774,11.0,25.0
2014,5,29,1345.0,0.0,1621.0,1.0,WN,N239WN,532,PDX,PHX,143.0,1009,13.0,45.0
2014,12,4,1152.0,-3.0,1758.0,13.0,AS,N471AS,670,SEA,AUS,217.0,1770,11.0,52.0
2014,9,22,709.0,-6.0,837.0,-8.0,WN,N246LV,707,PDX,SMF,72.0,479,7.0,9.0
2014,1,25,834.0,-1.0,1103.0,-8.0,AS,N618AS,502,SEA,SNA,131.0,978,8.0,34.0
2014,10,27,601.0,1.0,858.0,-2.0,DL,N655DL,1634,SEA,SLC,91.0,689,6.0,1.0
2014,8,17,1123.0,3.0,1409.0,-5.0,US,N637AW,614,SEA,PHX,143.0,1107,11.0,23.0
2014,1,26,1013.0,-2.0,1446.0,11.0,AS,N535AS,843,SEA,KOA,378.0,2688,10.0,13.0
2014,10,3,826.0,71.0,1016.0,66.0,WN,N633SW,159,PDX,SJC,88.0,569,8.0,26.0
2014,4,4,1957.0,12.0,2133.0,0.0,UA,N45440,1739,PDX,SFO,82.0,550,19.0,57.0
2014,11,18,1641.0,66.0,1825.0,64.0,OO,N758SK,5553,PDX,SFO,86.0,550,16.0,41.0
2014,6,21,48.0,3.0,841.0,-5.0,US,N521UW,2051,SEA,PHL,272.0,2378,0.0,48.0
2014,2,21,556.0,-4.0,835.0,-28.0,DL,N6710E,1634,SEA,SLC,78.0,689,5.0,56.0
2014,6,10,1151.0,11.0,1436.0,-4.0,WN,N448WN,4242,SEA,SLC,85.0,689,11.0,51.0
2014,9,24,1328.0,13.0,1606.0,16.0,DL,N757AT,2621,SEA,LAX,137.0,954,13.0,28.0
2014,4,13,1124.0,-11.0,1347.0,-23.0,B6,N793JB,107,SEA,LGB,125.0,965,11.0,24.0
2014,6,6,1838.0,33.0,2015.0,25.0,VX,N838VA,813,PDX,SFO,86.0,550,18.0,38.0
2014,12,10,1318.0,-2.0,2126.0,13.0,US,N555AY,1782,SEA,CLT,275.0,2279,13.0,18.0
2014,1,28,28.0,-2.0,526.0,-12.0,DL,N694DL,874,SEA,MSP,161.0,1399,0.0,28.0
2014,1,7,629.0,24.0,824.0,12.0,AS,N533AS,344,SEA,OAK,96.0,672,6.0,29.0
2014,6,5,633.0,-7.0,859.0,-3.0,AS,N506AS,576,PDX,SAN,125.0,933,6.0,33.0
2014,8,9,1748.0,-6.0,2028.0,-13.0,UA,N452UA,622,SEA,LAX,135.0,954,17.0,48.0
2014,7,19,1516.0,1.0,1715.0,-7.0,AS,N703AS,376,SEA,SFO,102.0,679,15.0,16.0
2014,3,9,1156.0,-4.0,1729.0,-31.0,AA,N3DMAA,1628,SEA,ORD,189.0,1721,11.0,56.0
2014,1,6,1202.0,-3.0,1345.0,-5.0,VX,N527VA,817,PDX,SFO,90.0,550,12.0,2.0
2014,6,27,806.0,1.0,1612.0,7.0,AS,N533AS,742,SEA,ATL,272.0,2182,8.0,6.0
2014,10,18,2039.0,-6.0,2253.0,-41.0,AS,N615AS,141,SEA,ANC,179.0,1448,20.0,39.0
2014,12,18,1554.0,4.0,1802.0,11.0,AS,N794AS,322,SEA,SJC,111.0,697,15.0,54.0
2014,3,17,656.0,-6.0,957.0,22.0,OO,N812SK,4597,SEA,LAX,124.0,954,6.0,56.0
2014,12,12,812.0,52.0,1218.0,45.0,AS,N560AS,855,PDX,KOA,352.0,2607,8.0,12.0
2014,2,10,557.0,-3.0,901.0,13.0,DL,N697DL,1831,PDX,SLC,84.0,630,5.0,57.0
2014,4,27,617.0,0.0,856.0,1.0,AS,N769AS,454,SEA,LAX,123.0,954,6.0,17.0
2014,7,29,621.0,61.0,900.0,66.0,US,N573UW,425,PDX,PHX,137.0,1009,6.0,21.0
2014,6,25,540.0,0.0,907.0,-3.0,UA,N76517,1072,SEA,DEN,129.0,1024,5.0,40.0
2014,3,8,551.0,-9.0,1140.0,-26.0,UA,N433UA,591,PDX,IAH,213.0,1825,5.0,51.0
2014,1,10,2038.0,-7.0,2251.0,-15.0,AS,N557AS,574,PDX,SAN,119.0,933,20.0,38.0
2014,7,5,1948.0,3.0,2109.0,-3.0,DL,N6713Y,761,SEA,JNU,121.0,909,19.0,48.0
2014,10,3,1119.0,14.0,1236.0,6.0,WN,N630WN,210,PDX,SMF,66.0,479,11.0,19.0
2014,10,15,1002.0,2.0,1320.0,20.0,AS,N409AS,851,SEA,HNL,349.0,2677,10.0,2.0
2014,12,8,1920.0,0.0,2351.0,-1.0,AS,N529AS,893,SEA,HNL,374.0,2677,19.0,20.0
2014,1,16,524.0,-6.0,746.0,2.0,OO,N970SW,5268,SEA,SFO,116.0,679,5.0,24.0
2014,9,11,1219.0,-4.0,1355.0,-22.0,UA,N38443,1544,PDX,SFO,82.0,550,12.0,19.0
2014,1,17,1611.0,6.0,1756.0,11.0,WN,N763SW,1071,PDX,SJC,93.0,569,16.0,11.0
2014,12,10,927.0,-3.0,1300.0,2.0,AS,N778AS,644,PDX,PHX,136.0,1009,9.0,27.0
2014,1,29,1837.0,-3.0,2234.0,-21.0,AS,N514AS,863,PDX,OGG,343.0,2562,18.0,37.0
2014,7,26,1015.0,0.0,1259.0,0.0,DL,N366NB,1598,PDX,SLC,86.0,630,10.0,15.0
2014,7,9,1340.0,-5.0,1634.0,7.0,AS,N619AS,123,SEA,FAI,208.0,1533,13.0,40.0
2014,5,21,1715.0,-5.0,1924.0,-8.0,AS,N760AS,378,SEA,SFO,90.0,679,17.0,15.0
2014,8,31,2330.0,35.0,511.0,0.0,UA,N37277,1129,SEA,IAH,202.0,1874,23.0,30.0
2014,5,24,1023.0,-2.0,1616.0,-14.0,AS,N618AS,686,PDX,ORD,204.0,1739,10.0,23.0
2014,2,20,1435.0,95.0,1932.0,72.0,AS,N615AS,38,SEA,MSP,162.0,1399,14.0,35.0
2014,10,18,1357.0,8.0,2101.0,5.0,DL,N807DN,2424,SEA,DTW,216.0,1927,13.0,57.0
2014,6,20,1152.0,14.0,1904.0,7.0,DL,N137DL,2423,SEA,DTW,224.0,1927,11.0,52.0
2014,9,22,823.0,-7.0,1126.0,-4.0,AS,N597AS,867,SEA,OGG,338.0,2640,8.0,23.0
2014,10,11,1924.0,49.0,2142.0,34.0,AS,N594AS,510,SEA,SNA,119.0,978,19.0,24.0
2014,4,23,1329.0,24.0,1909.0,20.0,AS,N307AS,664,SEA,DFW,203.0,1660,13.0,29.0
2014,11,16,753.0,-7.0,857.0,-1.0,AS,N309AS,690,SEA,GEG,44.0,224,7.0,53.0
2014,10,13,2355.0,10.0,542.0,10.0,UA,N12225,1215,SEA,ORD,202.0,1721,23.0,55.0
2014,9,24,1553.0,-7.0,1820.0,0.0,AS,N409AS,606,SEA,LAS,127.0,867,15.0,53.0
2014,4,29,2133.0,-7.0,2325.0,8.0,AS,N566AS,372,SEA,SMF,86.0,605,21.0,33.0
2014,3,9,1912.0,-3.0,2132.0,-15.0,AS,N538AS,903,SEA,ANC,184.0,1448,19.0,12.0
2014,4,25,1106.0,31.0,1325.0,30.0,AS,N592AS,586,SEA,LAS,122.0,867,11.0,6.0
2014,4,24,1409.0,-1.0,1955.0,-10.0,WN,N947WN,419,SEA,MDW,210.0,1733,14.0,9.0
2014,10,8,1220.0,-5.0,1421.0,-14.0,OO,N217AG,3470,PDX,SBA,107.0,784,12.0,20.0
2014,5,2,1026.0,-4.0,1538.0,-14.0,AS,N409AS,758,SEA,MCI,176.0,1489,10.0,26.0
2014,9,18,1310.0,7.0,1637.0,2.0,F9,N221FR,140,SEA,DEN,126.0,1024,13.0,10.0
2014,3,16,1240.0,3.0,1448.0,-2.0,UA,N579UA,842,SEA,SFO,110.0,679,12.0,40.0
2014,8,30,705.0,0.0,938.0,-18.0,DL,N384DA,382,SEA,SAN,132.0,1050,7.0,5.0
2014,2,27,918.0,-3.0,1012.0,-2.0,OO,N565SW,5428,PDX,SEA,35.0,129,9.0,18.0
2014,3,28,552.0,-3.0,903.0,-17.0,WN,N921WN,1126,PDX,DEN,113.0,991,5.0,52.0
2014,9,1,618.0,-7.0,825.0,-18.0,OO,N224AG,3460,PDX,ONT,108.0,838,6.0,18.0
2014,1,15,1926.0,-4.0,2244.0,-18.0,AS,N570AS,672,SEA,DEN,115.0,1024,19.0,26.0
2014,6,1,1833.0,3.0,2007.0,-8.0,WN,N442WN,1890,PDX,OAK,81.0,543,18.0,33.0
2014,9,28,1321.0,6.0,1830.0,3.0,DL,N137DL,198,SEA,MSP,172.0,1399,13.0,21.0
2014,3,13,1202.0,-6.0,1239.0,-7.0,OO,N583SW,5411,PDX,EUG,24.0,106,12.0,2.0
2014,8,20,1344.0,-1.0,1946.0,-7.0,UA,N76269,1084,PDX,IAH,228.0,1825,13.0,44.0
2014,10,19,1043.0,-2.0,1414.0,-3.0,AS,N618AS,672,SEA,DEN,129.0,1024,10.0,43.0
2014,2,22,1341.0,16.0,1917.0,-3.0,WN,N217JC,2179,SEA,MDW,201.0,1733,13.0,41.0
2014,10,26,2002.0,-1.0,2136.0,-14.0,UA,N35204,1201,PDX,SFO,76.0,550,20.0,2.0
2014,2,19,826.0,-4.0,1404.0,-11.0,AA,N3KHAA,312,SEA,DFW,188.0,1660,8.0,26.0
2014,2,18,838.0,33.0,1553.0,-3.0,UA,N14228,1536,PDX,IAD,239.0,2327,8.0,38.0
2014,2,9,1112.0,2.0,1703.0,-2.0,UA,N440UA,636,SEA,ORD,201.0,1721,11.0,12.0
2014,7,15,1437.0,-3.0,1717.0,-16.0,US,N621AW,500,SEA,PHX,141.0,1107,14.0,37.0
2014,11,5,1332.0,3.0,1910.0,33.0,DL,N375DA,198,SEA,MSP,188.0,1399,13.0,32.0
2014,10,4,1849.0,-1.0,2045.0,15.0,AS,N309AS,370,SEA,SMF,75.0,605,18.0,49.0
2014,4,1,1640.0,0.0,1925.0,-30.0,AS,N562AS,867,SEA,OGG,325.0,2640,16.0,40.0
2014,8,10,830.0,-5.0,1648.0,6.0,AS,N433AS,32,SEA,PHL,293.0,2378,8.0,30.0
2014,4,6,1309.0,-6.0,1510.0,-23.0,OO,N225AG,3478,PDX,LGB,108.0,846,13.0,9.0
2014,3,10,2217.0,-8.0,549.0,-19.0,US,N510UW,624,SEA,CLT,252.0,2279,22.0,17.0
2014,1,16,1723.0,-7.0,1823.0,1.0,OO,N579SW,5417,PDX,SEA,40.0,129,17.0,23.0
2014,9,26,2257.0,-3.0,125.0,-6.0,AS,N303AS,119,SEA,ANC,192.0,1448,22.0,57.0
2014,8,4,1026.0,-4.0,1138.0,13.0,AS,N705AS,179,SEA,KTN,97.0,680,10.0,26.0
2014,8,6,2218.0,-2.0,2254.0,-6.0,OO,N586SW,5440,PDX,RDM,29.0,116,22.0,18.0
2014,5,12,1332.0,-3.0,1555.0,-13.0,OO,N215AG,3474,SEA,LGB,127.0,965,13.0,32.0
2014,10,30,1644.0,-6.0,1857.0,3.0,AS,N612AS,620,PDX,LAS,112.0,763,16.0,44.0
2014,8,26,630.0,0.0,1232.0,2.0,WN,N8633A,203,PDX,MDW,226.0,1751,6.0,30.0
2014,11,26,2121.0,6.0,2357.0,3.0,DL,N3739P,1581,SEA,ANC,195.0,1448,21.0,21.0
2014,3,2,2038.0,-2.0,2309.0,-6.0,AS,N548AS,472,SEA,LAX,126.0,954,20.0,38.0
2014,4,1,2312.0,-3.0,200.0,4.0,AS,N627AS,127,SEA,FAI,213.0,1533,23.0,12.0
2014,11,28,855.0,-5.0,1102.0,3.0,OO,N632SK,4559,SEA,SJC,111.0,697,8.0,55.0
2014,2,12,2221.0,-4.0,2251.0,-11.0,OO,N581SW,5440,PDX,RDM,24.0,116,22.0,21.0
2014,12,27,817.0,27.0,1615.0,11.0,AS,N524AS,30,PDX,BOS,275.0,2537,8.0,17.0
2014,7,29,2102.0,-8.0,2332.0,-27.0,AS,N520AS,145,PDX,FAI,197.0,1640,21.0,2.0
2014,4,4,602.0,-8.0,1157.0,-13.0,UA,N430UA,432,PDX,ORD,210.0,1739,6.0,2.0
2014,8,27,910.0,15.0,1147.0,18.0,AS,N779AS,548,SEA,PSP,135.0,987,9.0,10.0
2014,12,5,701.0,1.0,947.0,5.0,AS,N402AS,466,SEA,LAX,141.0,954,7.0,1.0
2014,9,13,1015.0,7.0,1240.0,6.0,OO,N814SK,4784,SEA,LAS,121.0,867,10.0,15.0
2014,12,23,1625.0,-6.0,1920.0,-4.0,DL,N6707A,1457,SEA,SLC,84.0,689,16.0,25.0
2014,3,3,829.0,-1.0,1206.0,-10.0,US,N678AW,471,SEA,PHX,134.0,1107,8.0,29.0
2014,5,29,1015.0,-10.0,1104.0,-11.0,OO,N582SW,5325,SEA,PDX,31.0,129,10.0,15.0
2014,1,26,2230.0,0.0,2331.0,-7.0,OO,N563SW,5437,PDX,LMT,50.0,241,22.0,30.0
2014,8,5,1703.0,-2.0,1954.0,-6.0,DL,N596NW,2237,SEA,HNL,331.0,2677,17.0,3.0
2014,4,8,1726.0,-9.0,2006.0,7.0,AS,N796AS,562,PDX,LAX,121.0,834,17.0,26.0
2014,11,4,2221.0,-9.0,2306.0,-9.0,AS,N315AS,414,SEA,PDX,28.0,129,22.0,21.0
2014,8,6,955.0,-5.0,1524.0,7.0,AS,N317AS,756,SEA,MCI,188.0,1489,9.0,55.0
2014,7,1,956.0,1.0,1316.0,-9.0,WN,N551WN,3778,PDX,DEN,123.0,991,9.0,56.0
2014,3,20,656.0,-4.0,1208.0,-7.0,DL,N900PC,2090,PDX,MSP,158.0,1426,6.0,56.0
2014,12,22,839.0,-1.0,1701.0,-29.0,AS,N593AS,38,SEA,FLL,307.0,2717,8.0,39.0
2014,10,10,1054.0,9.0,1426.0,9.0,AS,N615AS,672,SEA,DEN,125.0,1024,10.0,54.0
2014,3,15,1848.0,-2.0,2127.0,-6.0,AS,N302AS,630,SEA,PHX,139.0,1107,18.0,48.0
2014,5,21,907.0,-8.0,1121.0,-24.0,AS,N611AS,554,SEA,PSP,117.0,987,9.0,7.0
2014,8,7,1857.0,7.0,2100.0,0.0,WN,N746SW,203,PDX,LAS,102.0,763,18.0,57.0
2014,4,27,2034.0,11.0,2254.0,-16.0,US,N631AW,648,SEA,PHX,118.0,1107,20.0,34.0
2014,12,5,1010.0,0.0,1532.0,1.0,AS,N305AS,752,SEA,MCI,177.0,1489,10.0,10.0
2014,8,3,1209.0,-6.0,1424.0,-22.0,DL,N3755D,2436,SEA,ANC,180.0,1448,12.0,9.0
2014,8,17,1719.0,49.0,1905.0,51.0,AS,N644AS,402,PDX,SJC,83.0,569,17.0,19.0
2014,10,8,235.0,170.0,800.0,148.0,UA,N27722,1215,SEA,ORD,188.0,1721,2.0,35.0
2014,7,4,1349.0,-11.0,1605.0,-13.0,AS,N517AS,570,PDX,LAX,116.0,834,13.0,49.0
2014,7,2,1701.0,-4.0,1944.0,-16.0,DL,N581NW,2237,SEA,HNL,321.0,2677,17.0,1.0
2014,1,11,928.0,-2.0,1207.0,7.0,VX,N639VA,784,SEA,LAX,135.0,954,9.0,28.0
2014,1,15,835.0,0.0,1556.0,-16.0,DL,N6700,128,SEA,ATL,237.0,2182,8.0,35.0
2014,5,13,1902.0,-3.0,2106.0,-23.0,OO,N679CA,4610,SEA,LAS,110.0,867,19.0,2.0
2014,2,10,2204.0,-1.0,619.0,1.0,AS,N402AS,24,SEA,BOS,274.0,2496,22.0,4.0
2014,11,8,655.0,10.0,918.0,3.0,WN,N950WN,2270,SEA,LAS,119.0,867,6.0,55.0
2014,7,22,1200.0,0.0,1256.0,-1.0,AS,N303AS,684,SEA,GEG,35.0,224,12.0,0.0
2014,1,21,1256.0,-4.0,1808.0,-10.0,DL,N960DN,2164,PDX,MSP,169.0,1426,12.0,56.0
2014,11,4,825.0,0.0,1001.0,-4.0,WN,N291WN,203,PDX,OAK,76.0,543,8.0,25.0
2014,8,20,534.0,-6.0,844.0,-26.0,UA,N487UA,789,PDX,DEN,116.0,991,5.0,34.0
2014,12,12,1448.0,58.0,1725.0,57.0,AS,N527AS,494,SEA,SAN,145.0,1050,14.0,48.0
2014,10,3,714.0,-6.0,948.0,2.0,AS,N797AS,530,SEA,ONT,132.0,956,7.0,14.0
2014,3,24,1106.0,31.0,1423.0,24.0,F9,N925FR,788,PDX,DEN,120.0,991,11.0,6.0
2014,4,5,1401.0,-4.0,1600.0,-24.0,AS,N570AS,570,PDX,LAX,106.0,834,14.0,1.0
2014,11,19,845.0,10.0,1640.0,2.0,AS,N525AS,32,SEA,PHL,279.0,2378,8.0,45.0
2014,4,25,1910.0,-9.0,2208.0,13.0,UA,N23708,1557,SEA,LAX,128.0,954,19.0,10.0
2014,12,30,1153.0,28.0,1341.0,11.0,WN,N926WN,1591,SEA,OAK,84.0,671,11.0,53.0
2014,4,3,640.0,0.0,1245.0,10.0,WN,N961WN,817,PDX,MDW,226.0,1751,6.0,40.0
2014,12,12,1051.0,-5.0,1648.0,-6.0,UA,N444UA,278,SEA,ORD,216.0,1721,10.0,51.0
2014,7,28,643.0,-2.0,811.0,1.0,WN,N279WN,1634,PDX,SMF,72.0,479,6.0,43.0
2014,5,5,857.0,-3.0,956.0,2.0,OO,N294SW,5428,PDX,SEA,43.0,129,8.0,57.0
2014,3,11,1515.0,-1.0,1851.0,8.0,UA,N27213,1072,PDX,DEN,139.0,991,15.0,15.0
2014,8,3,2055.0,0.0,2309.0,-19.0,AS,N307AS,731,SEA,ANC,181.0,1448,20.0,55.0
2014,3,14,1525.0,-3.0,1707.0,-10.0,OO,N941SW,5212,PDX,SFO,78.0,550,15.0,25.0
2014,5,8,510.0,-5.0,747.0,-10.0,US,N556UW,593,SEA,PHX,133.0,1107,5.0,10.0
2014,2,5,1223.0,-2.0,1601.0,-9.0,AS,N315AS,648,SEA,TUS,142.0,1216,12.0,23.0
2014,2,3,1642.0,202.0,2359.0,191.0,DL,N389DA,970,PDX,ATL,241.0,2172,16.0,42.0
2014,7,11,615.0,0.0,1210.0,2.0,UA,N818UA,646,PDX,ORD,212.0,1739,6.0,15.0
2014,9,16,526.0,-4.0,710.0,-9.0,UA,N39463,1752,PDX,SFO,89.0,550,5.0,26.0
2014,12,25,837.0,7.0,1650.0,-25.0,AS,N584AS,774,SEA,TPA,292.0,2520,8.0,37.0
2014,12,5,2029.0,99.0,2251.0,96.0,WN,N700GS,745,PDX,SAN,132.0,933,20.0,29.0
2014,9,10,551.0,-9.0,729.0,-15.0,AS,N532AS,406,PDX,SJC,83.0,569,5.0,51.0
2014,5,14,1619.0,49.0,30.0,40.0,AS,N409AS,14,SEA,EWR,290.0,2402,16.0,19.0
2014,12,9,849.0,-1.0,1458.0,13.0,AA,N3DJAA,42,SEA,ORD,207.0,1721,8.0,49.0
2014,12,9,632.0,-3.0,900.0,6.0,AS,N796AS,576,PDX,SAN,126.0,933,6.0,32.0
2014,8,10,818.0,-2.0,1631.0,3.0,US,N664AW,798,SEA,PHL,289.0,2378,8.0,18.0
2014,7,24,930.0,-5.0,1210.0,-15.0,OO,N225AG,3466,PDX,TUS,145.0,1119,9.0,30.0
2014,5,15,1131.0,1.0,1422.0,-3.0,WN,N7724A,785,SEA,SLC,91.0,689,11.0,31.0
2014,2,7,2257.0,-1.0,635.0,-24.0,DL,N713TW,1542,SEA,JFK,259.0,2422,22.0,57.0
2014,11,14,1154.0,-1.0,1425.0,-12.0,DL,N3772H,1807,SEA,ANC,185.0,1448,11.0,54.0
2014,8,14,1033.0,-7.0,1323.0,-12.0,HA,N391HA,25,PDX,HNL,311.0,2603,10.0,33.0
2014,9,18,1546.0,91.0,1820.0,96.0,B6,N775JB,407,SEA,LGB,131.0,965,15.0,46.0
2014,11,4,1029.0,-6.0,1254.0,-16.0,DL,N3746H,385,SEA,LAX,113.0,954,10.0,29.0
2014,11,17,2009.0,-11.0,2232.0,-23.0,VX,N626VA,798,SEA,LAX,127.0,954,20.0,9.0
2014,8,10,900.0,-5.0,1424.0,-1.0,WN,N463WN,501,SEA,MCI,190.0,1489,9.0,0.0
2014,1,27,1204.0,-1.0,1259.0,-1.0,AS,N795AS,674,SEA,GEG,39.0,224,12.0,4.0
2014,11,11,1945.0,-5.0,2205.0,-14.0,AS,N622AS,518,SEA,SNA,124.0,978,19.0,45.0
2014,9,1,544.0,-6.0,1330.0,-10.0,US,N551UW,1752,PDX,CLT,257.0,2282,5.0,44.0
2014,2,24,1459.0,-11.0,1825.0,-15.0,US,N550UW,494,PDX,PHX,131.0,1009,14.0,59.0
2014,9,11,720.0,0.0,1225.0,-15.0,WN,N228WN,826,PDX,MCI,168.0,1482,7.0,20.0
2014,6,17,43.0,-2.0,543.0,-11.0,DL,N811DZ,1403,PDX,MSP,165.0,1426,0.0,43.0
2014,6,30,649.0,-1.0,806.0,-9.0,WN,N724SW,1634,PDX,SMF,67.0,479,6.0,49.0
2014,1,25,1302.0,17.0,1522.0,12.0,OO,N689CA,4741,SEA,LAS,116.0,867,13.0,2.0
2014,7,31,618.0,-2.0,825.0,2.0,AS,N528AS,342,SEA,OAK,102.0,671,6.0,18.0
2014,6,28,1624.0,24.0,1911.0,21.0,WN,N712SW,2955,SEA,PHX,130.0,1107,16.0,24.0
2014,9,21,1241.0,-4.0,1513.0,-17.0,WN,N925WN,156,SEA,SAN,138.0,1050,12.0,41.0
2014,7,18,1238.0,63.0,1810.0,50.0,AA,N4XVAA,1505,PDX,DFW,195.0,1616,12.0,38.0
2014,10,1,526.0,-4.0,659.0,-20.0,UA,N855UA,392,PDX,SFO,74.0,550,5.0,26.0
2014,9,5,712.0,-7.0,927.0,-9.0,B6,N562JB,1121,PDX,LGB,118.0,846,7.0,12.0
2014,9,26,1517.0,2.0,1719.0,4.0,AS,N706AS,308,SEA,SFO,102.0,679,15.0,17.0
2014,12,29,1001.0,21.0,1209.0,9.0,WN,N635SW,3682,SEA,LAS,112.0,867,10.0,1.0
2014,7,21,1554.0,-6.0,1647.0,-9.0,AS,N626AS,688,SEA,GEG,39.0,224,15.0,54.0
2014,4,10,1102.0,214.0,1304.0,207.0,UA,N69819,1145,SEA,SFO,103.0,679,11.0,2.0
2014,3,5,753.0,-2.0,1007.0,-9.0,AS,N625AS,522,SEA,BUR,119.0,937,7.0,53.0
2014,5,21,1015.0,-10.0,1110.0,-5.0,OO,N579SW,5325,SEA,PDX,35.0,129,10.0,15.0
2014,8,8,627.0,1.0,1614.0,125.0,DL,N6710E,968,SEA,ATL,299.0,2182,6.0,27.0
2014,12,20,2355.0,-4.0,538.0,-28.0,UA,N422UA,633,SEA,IAH,201.0,1874,23.0,55.0
2014,9,11,1737.0,-3.0,2003.0,-2.0,OO,N809SK,4491,SEA,LAS,117.0,867,17.0,37.0
2014,5,24,1200.0,0.0,1359.0,-6.0,AS,N786AS,306,SEA,SFO,100.0,679,12.0,0.0
2014,9,23,2000.0,-5.0,2228.0,-6.0,AS,N590AS,91,SEA,ANC,180.0,1448,20.0,0.0
2014,3,11,1259.0,-6.0,1531.0,-5.0,OO,N814SK,4629,SEA,LAX,121.0,954,12.0,59.0
